Nombre inmueble,Latitud,Longitud
ESC. SEC. JACINTO CANEK,20.8555,†-89.19716
IGLESIA,20.86528,†-89.20098
KINDER ANDREA AGUILAR CUEVAS,20.86615,-89.20823
KINDER GUADALUPE VICTORIA,20.86181,-89.19278
PALACIO MUNICIPAL,20.86463,-89.20145
DISPENSARIO MEDICO,20.85992,-89.10273
ESC. TELESECUNDARIA,20.8602,-89.10179
ESCUELA PRIMARIA,20.86038,-89.10317
KINDER,20.85986,-89.10258
PALACIO DE LA COMISARIA,20.85994,-89.10283
TEMPLO,20.86018,-89.10249
TEMPLO,20.86162,-89.10332
HUNAB-KUH,20.73797,-89.28179
J.N. KUKULCAN,20.73789,-89.28732
COBAY,20.7411,-89.30123
ESC. SEC. TEC. # 45,20.73859,-89.29711
ESCUELA ESTATAL N 169 MIGUEL HIDALGO Y COSTILLA ,20.73891,", -89.28668"
E.P. FELIPE CARRILLO PUERTO,20.74196,†-89.28754
TEMPLO CAT”LICO,20.73897,", -89.28397"
PALACIO MUNICIPAL,20.72496,-89.16218
DIF MUNICIPAL,20.7246,-89.16155
ESC. PRIM. CHACPUCZIKAL,20.73056,†-89.16013
ADOLFO LOPEZ MATEOS,20.72041,†-89.15539
JUSTO SIERRA MENDEZ,20.7301,†-89.1638
FELIPE CARRILLO PUERTO,20.72599,†-89.16208
RAMON RIVERO,20.7277,-89.16237
ESC.SEC. JOS… LE”N BOJORQUEZ GARCÕA,21.01226,-89.86711
ESC.PRIM. RU.FELIPE CARRILLO PUERTO,†-89.64434,-89.88878
E.P.U. ALVARO OBREGON - MATUTINA,21.01094,†-89.885
ES.PRIM.SERAPIO RENDON,21.01684,†-89.87716
FRANCISCO I MADERO,21.01628,-89.87459
COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO,21.01708,-89.86712
PALACIO MUNICIPAL,21.15333,-89.48113
CASA EJIDAL,21.15233,-89.48267
J. N. DELIO MORENO CANTON,21.1551,†-89.48237
ESCUELA PRIMARIA PETRONILO BAQUEDANO,"21.15252,",-89.48291
 PRIM AGUSTIN MELGAR,20.93909,-89.01187
BENITO JUAREZ GARCIA,20.93852,-89.02545
ESC. MARIA VILLAFA—A DE MENDEZ,20.93273,†-89.00571
 J DE NI—OS DR. MONTESSORI,20.93771,-89.0084
ESC.PRIM. TIBURCIO MENA,20.92228,†-89.01767
 ESC. ESC. MARIA CANTO DE ROCHE,20.93149,†-89.02209
PALACIO MUNICIPAL,20.93265,†-89.01962
RICARDO L”PEZ MENDEZ,20.93432,†-89.01877
J DE N. ANGELA GONZALES BENITEZ DE MENENDEZ ,20.93261,†-89.02018
AQUILES SERDAN,20.93256,†-89.01473
TIBURCIO MENA,"20.9255,",-89.0147
SALVADOR ALVARADO,20.88767,†-88.99964
TIERRA Y LIBERTAD,20.944,-89.02011
SEC. N105 FRAY DIEGO DE LANDA,20.94186,-88.96107
CASA HOGAR AC JUAN PABLO,20.94915,-89.12203
TEMPLO EVANGELICO LUZ Y VERDAD,20.95206,†-89.12169
IGLESIA CATOLICA,20.94929,-89.11881
PRESCOLAR INDIGENA JACINTO CANEK,20.83743,†-89.0157
PRIM. CONSUELO ANDRADE,20.83653,-89.01386
CASA EJIDAL,20.93434,†-89.12504
IGLESIA SANTA CLARA DE ASIS,20.93419,-89.12509
COBAY KANASIN,20.9361,-89.57294
E.P. EMILIANO ZAPATA,20.93332,-89.55091
ESC. SEC. TEC. # 58,20.92688,†-89.59589
ESC. SEC. TEC. # 71,20.9415,-89.55503
PRIM. DEMETRIO RIVERO TRIAY,20.95956,†-89.5642
PRIM. LEANDRO VALLE,20.92965,-89.56719
PRIM. MIGUEL ALEMAN,20.93449,-89.55824
PRIM. MIGUEL ANGEL FERRERA BASTO,20.97266,-89.56169
PRIM. MIGUEL ANGEL SALCEDO INZUNZA,20.922,-89.57852
TELESECUNDARIA JAIME NUNO,20.93653,-89.51979
ESC. PRIM. LIBORIO PEREZ ENCALADA,20.93783,-89.57851
PRIM JUAN ALDAMA,20.90142,†-89.52286
ESC. PRIM. LUIS ESPINOZA MORALES,20.96765,-89.56168
SEC. LEANDRO VALLE,20.96187,†-89.5808
ESC. GREGORIO GOMEZ QUINTERO,20.96432,-89.56013
KINDER MARIA MONTESSORI,20.94971,-89.55319
ESC. PRIM. ADOLFO LOPEZ MATEOS,20.93732,-89.56213
ESC. PRIM. LUIS DONALDO COLOSIO,20.92917,†-89.5743
ESC. 18 DE MARZO,20.92799,†-89.58624
ESC. PRIM.AURELIANO ESQUIVEL CASAS,"20.7961,",†-89.03428
ESC.SEC. TEC.N46,20.80226,†-89.04025
COLEGIO DE BACHILLERES,20.79186,", -89.0218"
"ESC, PRIM. EMILIANO ZAPATA",20.75718,-88.93061
EESCUELA BACHILLERES,20.62002,-88.41499
ESCUELA MOCTEZUMA,20.62542,-88.41431
ESCUELA WILBERTO CANTON ,"20.6264,",-88.41431
DIF MUNICIPAL,20.62051,-88.41388
PALACIO MUNICIPAL,20.62023,-88.41426
PALACIO MUNICIPAL,20.56622,-88.43172
PARROQUIA EL SE—OR DE LAS AMPOLLAS ,20.91688,†-89.94631
E.P. RAFAEL CHAZARO P…REZ,20.91753,-89.94747
E.P. RAM”N NAVARRETE ROSADO,20.91087,-89.94832
E.P. SALVADOR ALVARADO,20.63671,-89.95204
JOSE MARIA PINO ZUAREZ,20.63748,-89.95372
E.P. LEYES DE REFORMA,20.64865,-89.8949
J.N. DOMINGO SOLIS,20.64592,†-89.9036
TELESECUNDARIAJOSE FRANCISCO BATES,"20.63494,",†-89.94905
ESC. PRIM. MELCHOR OCAMPO,20.47871,-89.36621
CONVENTO,20.4779,†-89.36533
E.P.  DOROTEO ARANGO,20.38451,-89.39302
E.P. REN… TORRES CASTILLO,20.58371,†-89.99691
E.P. L¡ZARO C¡RDENAS DEL RÕO,"20.59046,",-90.0057
ESC. SEC. TEC. N 5,20.58142,-90.00845
E.P. JOS… MARÕA ITURRALDE TRACONIS,20.58787,†-90.00184
DOCTORA  MONTESSORI,20.58289,-90.00085
C.B.T.A.13,20.58492,-90.01399
COMISION NACIONAL DE LOS PUEBLOS INDIGENAS,20.58717,-90.00402
E.P. DEFENSORES DE LA PATRIA,20.60917,-90.08805
IGNACIO ALLENDE,20.60945,-90.08822
E.P. EMILIANO ZAPATA,20.52382,-90.03764
E.P. LEONARDO BRAVO,20.57889,-90.04632
E.P. VENUSTIANO CARRANZA,20.66175,-90.16942
ESC. TELESECUNDARIA LAS AMERICAS,20.66685,-90.17389
BENITO JUAREZ GARCIA,20.58367,†-89.99682
E.P. MIGUEL HIDALGO Y COSTILLA,20.59933,-90.11409
ESC. PRIM. EL PIPILA,20.62011,-90.15888
E.P. RODOLFO ALCOCER ANDRADE,20.70566,-90.15725
TELESECUNDARIA N147,20.70663,-90.15679
ESC. PRIM. VICENTE GUERRERO,20.52395,†-90.00881
PEESCOLAR COMINITARIO ,20.6214,-90.16095
ESC. PRIM. CANDELARIA RUZ PATON,"20.60427,",-89.88764
DISPENSARIO MEDICO,20.67493,-90.11689
ESC. PRIM. CONSTITUCION 1917,"20.64963,",†-90.06658
PALACIO MUNICIPAL,20.46883,-89.21507
CENTRO DE DESARROLLO COMUNITARIO S. ALVARADO,20.93306,-89.59894
CENTRO DE DESARROLLO COMUNITARIO CRESENCIO REJON ,"20.93113,",-89.6689
CENTRO DE DESARROLLO COMUNITARIO EMILIANO ZAPATA ,20.91452,†-89.65192
CENTRO DE DESARROLLO COMUNITARIO SAN JOSE,20.91481,-89.63881
E.P. FELIPE CARRILLO PUERTO,"21.015,",†-89.57806
E.P. ELVIRA PARRA,20.98525,†-89.574
CENTRO DE ATENCI”N M⁄LTIPLE N∫ 3,20.97149,†-89.58987
E.P. JOS… VASCONCELOS,20.939,-89.58667
J.N. ESTADO DE YUCAT¡N,20.89867,†-89.65047
E.P. JAIME TORRES BODET,20.90764,-89.6215
E.P. GUADALUPE VICTORIA,20.9198,†-89.68421
E.P. MIGUEL HIDALGO Y COSTILLA,20.92579,-89.67299
E.P. AGUSTÕN DE ITURBIDE,20.89934,†-89.65117
E.P.ROMULO ROZO PE—A,20.9191,", -89.63413"
E.SEC. JOS… ESQUIVEL PREN,20.947,-89.65575
E.P. JOS… L”PEZ PORTILLO Y ROJAS,20.96651,†-89.66056
E.P. JUAN PABLO SABIDO SOSA,21.00827,-89.66022
E.P. MARCIAL NOVELO BRICE—O,"21.00971,",†-89.64438
UNIVERSIDAD MESOAMERICANA SAN AGUSTÕN,20.96926,†-89.62139
ESC. SEC. HUMBERTO LARA Y LARA ,21.00856,†-89.6952
CENTRO DE DESARROLLO INTEGRAL MUNICIPAL,20.93306,-89.59894
E. P.  VICENTE GUERRERO,20.97272,†-89.72897
E. P. MIGUEL HIDALGO Y COSTILLA,21.067,-89.70651
E.P. FRANCISCO I MADERO,21.00044,-89.55378
E.P. AGUSTIN MELGAR,21.04235,-89.55303
E.P. MIGUEL JORGE,21.09663,-89.70471
CASA COMISARIAL,20.82518,†-89.66131
E.P. IGNACIO ALLENDE,21.1523,-89.68888
E.P. GUILLERMO PRIETO,21.1523,-89.67724
ESC. NORMAL RODOLFO MENENDEZ DE LA PE—A,21.04171,†-89.62781
E.P. JUAN MIGUEL CASTRO ,20.79167,-89.58956
E.P. MANUEL BERZUNZA,20.86697,-89.58956
CASA COMISARIAL,20.8164,†-89.63137
ESC. PRIM. BENITO JUAREZ GARCIA,21.1306,-89.69219
CENTRO DE DESARROLLO INTEGRAL MUNICIPAL,20.99258,-89.67284
E.P. BENITO JUAREZ GARCIA,20.81733,-89.63121
E.S. NO. 40,20.81525,-89.63451
E.P. FRANCISCO SARABIA,21.08043,†-89.71737
E.P. 20 DE NOVIEMBRE,20.96495,", -89.48345"
CASA COMISARIAL,20.79036,-89.61946
E.P. CANDELARIA RUZ PATR”N,20.76995,†-89.65927
J.N. ARCO IRIS,20.97767,-89.56988
AULA CONAFE ANDRES QUINTANA ROO,20.84274,-89.61188
E.P. MARIANO MATAMOROS,20.84273,-89.61156
CENTRO DE DESARROLLO MUNICIPAL,20.82203,-89.6559
E.S.T. No. 61,20.82211,", -89.65873"
E.P. EMILIANO ZAPATA,20.82243,†-89.65727
TELESECUNDARIA ANDRES QUINTANA ROO.,21.12275,-89.72484
COMISARÕA  EJIDAL,21.03455,-89.4989
 ESC. PRIM. FRANCISCO J. MUJICA,20.87922,-89.65459
E.P. AGUSTÕN FRANCO VILLANUEVA,21.0392,†-89.59717
ESC. PRIM. ZAMNA,21.03308,†-89.48104
"ESC,. PRIM. EMILIANO ZAPATA",21.13151,†-89.61519
E.P. JOSEFA ORTIZ DE DOMINGUEZ,20.97528,†-89.69686
ESC. PRIM. BENITO JUAREZ GARCIA,20.78907,†-89.66416
E.P. MIGUEL HIDALGO,20.88637,-89.5977
E.P. NARCISO MENDOZA,21.13912,", -89.64101"
J.N. LAS CARMELITAS,21.06429,†-89.5965
E.P. HERMENEGILDO GALEANA,20.78877,†-89.66386
E.P. SALVADOR ALVARADO,21.00153,-89.62776
E.P. LUZ Y VERDAD,21.06582,-89.57031
TELESECUNDARIA ANTONIO MENDIZ BOLIO,20.75222,-89.65309
IGLESIA,21.01714,-89.70593
J.N. CHICHEN ITZA,21.03369,†-89.63595
E.P. EMILIANO ZAPATA,21.13151,†-89.61519
CAMPUS DE CIENCIAS BIOLOGICAS UADY,20.86683,-89.62453
E.P. JES⁄S GARCIA CORONA,20.86015,†-89.62652
E.P. DELIO MORENO CANT”N,"21.1551,",-89.48237
E.P. MELCHOR OCAMPO,20.78977,†-89.61886
E.P. MAURO L”PEZ SOSA,21.1055,-89.45322
E.P. GUILLERMO PRIETO,21.1056,-89.45118
E.P. 5 DE MAYO,21.14435,-89.45253
E.P. NI—O ARTILLERO,21.09755,†-89.47402
CBTIS No. 80 ,21.09717,†-89.29608
CENTRO DE ATENCI”N M⁄LTIPLE,21.08301,", -89.28331"
E.P.F. MARIO H. CUEVAS,21.10211,†-89.28591
IGLESIA DE SAN MIGUEL,21.16703,-89.35874
E.P. EDESIO CARRILLO PUERTO,21.09704,-89.29252
E.P. IGNACIO ALLENDE,21.08788,-89.27367
E.P. RAFAEL RAMÕREZ CASTA—EDA,"21.08817,",-89.28025
E.S. EULOGIO PALMA Y PALMA,21.10769,†-89.28268
E.T.I. No. 21,21.0981,-89.30056
E.P. VICENTE GUERRERO,"21.11027,",†-89.27633
J.N. JOS… M. PINO SU¡REZ,21.08684,-89.29775
E.P. UNESCO,21.09196,-89.2866
E.P. JOSEFA ORTIZ DE DOMINGUEZ,21.09564,-89.2755
J.N. RAFAEL MOGUEL GAMBOA,"21.08469,",-89.29609
IGLESIA SAN JUAN BAUTISTA,21.09496,", -89.2829"
PREPARATORIA FELIPE CARRILLO PUERTO,21.06322,-89.23539
E.P. JOS… MARÕA MORELOS Y PAV”N,21.08842,-89.28044
JOAQUIN PATRO PENICHE,21.16746,", -89.35692"
SAN ANTONIO DE PADUA,21.12581,-89.26212
JARDIN DE NI—OS CARMEN CALDERON ,21.1317,-89.27524
E.P. RAFEL MOGUEL GAMBOA,21.08469,†-89.29609
JARDIN DE NI—OS JOSE PINO SUAREZ,21.08684,-89.29775
IGLESIA SAN JUAN BOSCO,21.12621,-89.26905
J.N. ESPERANZA GARCÕA,21.10763,†-89.28218
ESC. SEC. JAIME TORRES BODET,20.48601,†-89.72329
ESC. PRIM. FELIPE CARRILLO PUERTO,20.49074,", -89.71496"
COBAY,20.48669,†-89.70374
E. VICENTE RIVAS PALACIOS,20.47843,†-89.70312
E.P. HEMEREGILDO GALEANA,"20.46244,",†-89.67073
E.P. CARLOS ARANA MEDINA,20.5348,-89.66647
JARDIN DE NI—OS ADOLFO LOPEZ MATEOS,21.04164,-89.3323
PRIMARIA MIGUEL HIDALGO Y COSTILLA,21.04969,-89.32723
SECUNDARIA  N∫ 51 FELIPE CARRILLO PUERTO,21.04381,†-89.3311
IGLESIA CATOLICA,21.04246,-89.32852
PALACIO MUNICIPAL,21.04249,-89.32982
E.P. JUAN MANUEL VARGAS,20.55068,†-89.85629
J.N. EMILIANO ZAPATA,20.55338,†-89.85496
E.P. JOS… MARÕA MORELOS Y PAV”N,20.54952,-89.85479
VALENTIN GOMEZ FARIAS,20.29693,-89.41332
PREPARATORIA OXKUTZCAB,20.31106,-89.40397
JACINTO CANEK,20.30142,-89.42032
ESC. SEC. TEC.N 35,-8929881,-89.39912
E.P. EMILIANO ZAPATA,20.30784,-89.42525
E.P. FELIPE CARRILLO PUERTO,20.30051,-89.40654
PREPARATORIA ARCADIO SANTOYA,20.30879,-89.43044
ESCUELA PRIMARIA ARCADIO SANTOYO,20.3114,-89.41654
MARIA LOMBARDO DE CASO,20.24818,†-89.47604
MANUEL ALCALA MARTIN,20.10159,†-89.46162
LUIS DONALDO COLOSIO,†20.251667,-89.455278
IGNACIO ALLENDE,20.0504,89.56273
E.P. TUTUL XIU,20.23491,-89.48834
E.P. ANTONIO MENDIZ BOLIO,20.22704,†-89.46737
ANDRES QUINTANA ROO ,20.18854,-89.3879
E.P. IGNACIO ZARAGOZA,19.80665,†-89.49925
VICENTE GUERRERO,21.28979,†-88.26911
IGLESIA ADVIENTISTA DEL SEPTIMO DÕA,21.29533,-88.27149
JDN. EL NI—O ARTILLERO,21.29954,-88.27575
GUADALUPE VICTORIA,"21.29396,",†-88.26631
CENTRO DE ATENCION MULTIPLE No. 19,21.29826,-88.27756
J. LUIS PENICHE VALLADO,21.29506,-88.26459
JUAN FRANCISCO MOLINA SOLIS,21.30157,-88.26964
FRANCISCO GONZALEZ BOCANEGRA,21.44575,-88.15752
COMISARIA MUNICIPAL,21.29686,-88.27117
RICARDO FLORES MAGON,21.39046,†-88.32895
EMILIANO ZAPATA,21.40769,-88.50443
COMISARIA MUNICIPAL,21.3887,-88.1463
COMISARIA MUNICIPAL,21.40765,-88.50405
ESC. PRIM- AQUILES SERDAN,21.38617,†-88.14739
JOSE GONZALEZ ROSADO,21.38497,-88.14649
CASA DE ORACION,21.40748,-88.5042
J.N. 20 DE NOVIEMBRE,20.13427,†-88.92477
E. TECNICA N∫ 14,20.09877,†-88.91718
E.P. FRANCISCO I MADERO,20.1348,-88.92461
E.P. FELIPE CARRILLO PUERTO,20.12297,-88.97129
J.N. JUAN ESCUTIA,20.12277,†-88.91663
E.P. MIGUEL HIDALGO Y COSTILLA,20.12638,-88.92369
ESC.PRIM. BENITO JUAREZ GARCIA,20.12247,†-88.91738
ESC.SEC. GASPAR ANTONIO XIU,20.11861,†-88.92307
SECUNDAARIA PILAR VICTORIA Y VICTORIA N∫ 14,20.13747,-88.92224
E. INOCENCIO RUIZ,20.12856,†-88.93111
E. FRANCISCO SARABIA,20.11837,†-88.92221
E.P. ALVARO OBREGON,21.28109,†-89.672
E.S.GRAL. BENITO JUAREZ GARCIA,21.29435,-89.60157
E. P. CANDELARIA RUZ PATRON,21.28205,†-89.66198
E.P. FELIPE CARRILLO PUERTO,21.28877,-89.63205
E.P. ISMAEL GARCIA,21.28659,-89.65104
E.P. MARTIRES DE CHICAGO,21.28301,†-89.66585
J.N. EL PETEN,20.86922,†-88.63471
E.P. FRANCISCO JAVIER MINA,20.87281,-88.62881
E.S. SEC.MANUEL ALCAL¡ MARTÕN,20.86706,-88.63158
COMISARIA EJIDAL,"20.86716,",88.63171
PALACIO MUNICIPAL,20.8671,-88.63181
IGLESIA ,21.59837,†-88.15715
COBAY,21.59113,†-88.15652
ESC PRIM. LUIS G VIVES,21.59645,†-88.1576
JARDIN DE NI—OS CUAUHTEMOC,21.59508,-88.15998
E.S.T. No. 28,"21.59578,",†-88.15562
IGLESIA,"20.49574,",†-89.58996
ESC. PASTOR RAMIRES COELLO,20.49745,-89.58954
CASA DE LA CULTURA,"20.49574,",†-89.58996
ESC PRIM. JUSTO SIERRA MENDEZ,20.53826,†-89.60728
ESC SEC.SANTIAGO PACHECO CRUZ,20.53962,†-89.60464
PALACIO MUNICIPAL,20.49657,†-89.59001
ESC. LAZARO CARDENAS DEL RIO,20.45291,-89.62451
E.P. EMILIANO ZAPATA,20.88658,†-89.8906
TEMPLO FILADELFIA,20.88328,-89.88713
TEMPLO TESTIGO DE JEHOVA,20.88529,-89.88814
E.P. SALVADOR DIAZ MIRON,20.85189,", -89.89762"
TELESECUNDARIA AQUILES SERDAN,20.85297,-89.8973
J.N. EMILIO PORTES GIL,"20.8484,",†-89.89776
J.N. MANUEL AVILA CAMACHO,20.83567,-89.97507
ESC.INDIGENA JOSE MARTI,20.88564,-89.8851
E.P. LIBERTAD,20.83563,†-89.97574
E.P.F. MIGUEL HIDALGO Y COSTILLA,20.77268,-89.21422
E.S.T. No. 98,20.77236,†-89.20859
IGLESIA CATOLICA,20.77187,†-89.21464
IGLESIA MARANATHA,20.77038,†-89.21516
IGLESIA PRESBITERIANA ,20.77263,-89.21389
J.N. POPOL-VUH,20.77298,-89.21479
J.N. JOSE MARIA MORELOS Y PAVON,"21.56416,",-88.23252
SECUNDARIA HEROE DE NACOZARI,21.56478,", -88.23153"
ESC.SEC. TEC.N 62,21.56723,†-88.2349
UNIDAD BASICA DE RREHABILITACION,"21.56531,",-88.23292
E.S. PURA ESCALANTE,20.32909,-89.6518
J.N. BENITO JUAREZ GARCIA,20.33202,-89.64478
J.N. JUSTO SIERRA,20.32698,-89.64214
E.P. RAFAEL JOSE MOGUEL GAMBOA,20.33266,†-89.64657
E.P. JOSE MARIA MORELOS Y PAVON,20.32422,†-89.64405
TELESECUNDARIA VICENTE GUERRERO,"20.22194,",†-89.8066
J.N. JOSEFA ORTIZ DE DOMINGUEZ,20.83944,-89.37
E.P. RAFAEL RAMIREZ CASTA—EDA,20.83701,†-89.37762
E.P. RODOLFO ALCOCER ANDRADE,"20.83288,",†-89.37023
ESC. SALVADOR ALVARADO,20.83741,-89.37138
ESC. SEC. TEC.N 34,20.8481,†-89.37558
E.P. CARLOS CASAREZ PEREZ,20.87561,", -89.32897"
J.N. JOSE PEON CONTRERAS,21.22458,†-89.17913
E.P. MIGUEL HIDALGO Y COSTILLA,21.22886,-89.1866
E.P. RODOLFO MENENDEZ DE LA PE—A,"21.2251,",-89.18462
MANUEL JES⁄S CERVERA CAPISTRAN,"21.22902,",-89.18501
TEMPLO CAT”LICO,21.22597,-89.18438
JARDIN DE NI—OS MANUEL CEPEDA PERAZA,21.24114,-89.17559
IGLESIA CAT”LICA,20.59611,-89.00629
COMISARIA EJIDAL,20.59666,-89.00803
PEDRO PABLO G”MEZ,20.59331,", -89.01125"
PEDRO PABLO ECHEVERRIA,20.59876,†-89.01454
IGLESIA CAT”LICA,20.66551,-88.93914
ESCUELA MAURO L”PEZ,"20.67074,",-88.93989
PALACIO MUNICIPAL,20.59685,-89.00614
"COMEDOR DEL DIF, PALACIO MPAL.",20.59527,-89.0067
CASA DE LA CULTURA,20.59559,-89.00628
E.P. MAURO MONFORTE MENA,21.16121,†-88.31377
J.N. SALVADOR NOVO,21.15266,-88.31459
E.P. NICOLAS PENICHE DZUL,21.15359,†-88.31723
E.P. NARCEDALIA MONTALVO DE GAMBOA,20.8704,-88.98736
"ESC,. PRES. MANUEL M PONCE",20.86945,†-88.98913
PALACIO MUNICIPAL,"20.872,",-88.98809
E.S. IRMA FLOR MARTINEZ,"20.8711,",-88.98363
E.P. FRANCISCO I MADERO,20.80058,-88.81275
COMISARIA EJIDAL,20.81987,†-88.87788
PRIM. HERMENEGILDO GALEANA,20.82072,-88.87739
PALACIO MUNICIPAL,21.08651,-89.14831
PALACIO MUNICIPAL,20.2038,-88.94494
JARDIN DE NI—OS NICTE HA,20.87806,-89.25366
ESC. PRIMARIA MANUEL SALES CEPEDA,20.87507,-89.25652
ESC. PRIMARIA MARGARITA MAZA DE JUARES,20.86779,-89.254
ESC. NICASIO BARRERA GAMBOA,20.87503,-89.2535
E.P. IGNACIO ALTAMIRANO,20.40331,-89.28444
E.P.B. L¡ZARO C¡RDENAS,20.39681,-89.27552
J.N. KAN PEPEN,20.39817,-89.28254
E.P. BENITO JU¡REZ,21.44575,-88.15752
E.P. JES⁄S REYES HEROLES,20.74222,-89.48226
E. CONRADO MENENDEZ MENA,20.73414,-89.47346
ESC. PRIM. SALVADOR ALVARADO,20.75286,-89.56141
CASA EJIDAL ,21.44575,-88.15752
TALLERES ARTESANALES,20.75327,†-89.56263
TALLERES ARTESANALES,20.75327,†-89.56263
E.P. GUILLERMO PALOMINO,20.742,-89.47345
ESC. PRIM. ARISTEO VAZQUEZO ,20.74894,†-89.47398
DIF. MUNICIPAL,20.6247,-89.50046
ESC. PRIM. VICENTE SOLIS CAMARA,20.62382,-89.4991
COMISARIA EJIDAL,20.55323,-89.46213
ESC. PRIM. ELOISA GUEMEZ DE E,20.71165,†-89.49498
TELESECUNDARIA N149,20.71109,-89.49318
E.P. BENITO JU¡RZ GARCÕA,20.65969,†-89.36933
FRANCISCO SOLIS CAMARA,20.55259,†-89.46364
COMISARIA EJIDAL,20.75328,-89.56194
ESC. PRIM. PATRIA,20.69409,-89.39183
COMISARIA MUNICIPAL,20.31647,-89.02691
JUAN BERZUNZA GARCIA,20.77245,†-89.50474
CASARIA EJIDAL,20.77127,-89.50418
ESC. PRIM. JUSTO SIERRA MENDEZ,20.74067,†-89.57747
COMISARIA EJIDAL,20.74199,-89.57723
COMISARIA,20.62387,-89.5025
ESC. PRIM. HEROES DE MEXICO,20.64247,", -89.41514"
ESC. PRIM RURAL MAYAPAN,20.64761,-89.45871
 CENTRO EDUCATIVO VENUSTIANO CARRANZA,20.6472,-89.46322
COMISARIA EJIDAL,20.71264,-89.49701
CASA DE LA CRISTIANDAD,21.01291,-88.94683
E.P. JOS… VICTORIANO MOGUEL VERDE,21.01273,-88.948
E.S. No. 64,21.01942,-88.9446
IGLESIA CAT”LICA,21.01274,-88.94776
IMSS-SOLIDALIDAD,21.01232,-88.94686
J.N. ANALT…,21.01999,-88.94564
PALACIO MUNICIPAL,21.01387,-88.94716
ESC. PRIM. GUILLERMO PRIETO,21.01164,-89.10507
ESC. PRIM. ANDRES QUINTANA ROO,21.01001,†-89.10458
IGLESIA CATOLICA,21.01087,-89.10419
JARDIN DE NI—OS FRANCISCO I MADERO,21.01554,-89.10653
COMISARIA EJIDAL,21.01173,-89.10591
IGLESIA CATOLICA,21.01087,-89.10419
ESC. PRIM. FEDERAL PIPILA,21.0139,-89.08101
ESC PRIM. OLEGARIO MOLINA SOLIS (CONAFE),21.04128,-89.14586
ESC PRIM. MANUEL CEPEDA PERAZA,20.98366,†-89.14434
C.E.P.I. SAYABI - HA,21.01355,-89.081
ESC. PRIM. CONSUELO SAVALA CASTILLO,20.21738,-89.29319
CENTRO DE ATNCION MULTIPLE,20.20237,-89.28771
CAMARA DE COMERCIO,20.20679,-89.29858
COBAY,20.21208,-89.30426
J. DE NII—OS ELENA VALENCIA DE GIL,20.20834,-89.28798
J.N. JOSEFA ORTIZ DE DOMINGUEZ,20.20034,-89.27551
E.P. RICARDO FLORES MAGON,20.20873,-89.29373
E.P. ROGELIO CHALE,20.20916,-89.28034
E.P. ONOFRE BACELIS,20.19901,-89.28375
"ESC, PRIM. CIRILO MONTES DE OCA",20.21521,-89.29936
UNIVERSIDAD TECNOLOGICA REGIONAL DEL SUR,20.22271,-89.30606
ESC. SEC. JUAN PECHECO TORRES N. 10,20.20846,†-89.29891
CARLOS CARRILLO MONTES DE OCA,20.1973,-89.27528
J.N. RAQUEL DZIB,20.53131,", -89.33021"
E.S.T. No. 50,20.53968,†-89.34235
J.N. PRINCIPE XIU,20.53528,-89.32958
E.P. BENITO JUAREZ GARCIA,20.53007,†-89.33611
E.P. JUSTO SIERRA MENDEZ,20.53856,", -89.33474"
COBAY,20.54095,†-89.34442
ESC. PREESCOLAR RUY JAVIER ESPINOSA,20.53894,-89.34098
PALACIO MUNICIPAL,20.60222,-88.26455
ESC. PRIM. GUILLERMO PRIETO,20.59817,†-88.26499
ESC. PRIM. RODOLFO MENENDEZ DE LA PE—A,20.60755,-88.2611
 J.N EL NI—O MAYA,20.59859,†-88.2664
ESC. SEC. JOAQUIN BARANDA,20.59503,†-88.26588
IGLESIA SAM PEDRO Y SAN PABLO,20.60303,-88.2644
EX PLANTEL DE LA ESC. PRIMARIA  RODOLFO MENENDEZ DE LA PE—A,20.60555,-88.25933
UNIDAD BASICA DE RREHABILITACION,20.60174,-88.26452
COMISARIA EJIDAL,20.43754,-88.39414
COMISARIA MUNICIP¿L,20.83958,-88.39585
COMISARIA MUNICIPAL ,20.34542,-88.48573
COMISARIA MUNICIPAL,20.65979,-88.01996
ESC. PRIM. VENUSTIANO CARRANZA,21.19977,-89.26653
PRIM. LAZARO CARDENAS DEL RIO ,21.20872,-89.26795
PRIM. RICARDO FLORES MAGON,21.20279,-89.27195
SECUNDARIA TECNICA N∫ 9,21.1916,-89.27207
JARDIN DE NI—OS FRANCISCO SOSA Y ESCALANTE,"21.20168,",-89.26677
PARROQUIA SAN FRANCISCO DE ASIS,21.20336,-89.27044
INSTALACIONES DEL DIF MUNICIPAL,21.20266,†-89.2669
TEMPLO FILADELFIA,21.20413,-89.26736
TEMPLO DIVINO EMANUEL,21.20907,-89.27186
E.P. SANTIAGO XICOTENCATL,21.33983,-89.25957
E.S. No. 83 PEDRO NOH BARON,21.33991,-89.26128
J.N. DIEGO RIVERA,21.34097,†-89.26379
E.P. AVELINA CARDENAS REJON,"21.15195,",-88.92771
E.P. COSME DAMIAN CRESPO,21.15117,88.94732
E.P. FARNCISCO SURI VILLAFA—A,21.15094,88.94024
E.P. RAFAEL CHAZARO P…REZ,21.15117,†-88.94732
E.P. 12 E OCTUBRE,21.13123,88.98125
CONAFE,21.17959,88.85965
